project_id,project_key,issue_id,issue_key,issue_type_id,issue_type_name,issue_title,issue_created_date,changelog_id,status_from_id,status_from_name,status_to_id,status_to_name,status_from_category_name,status_to_category_name,status_change_date
10286,PKGS,21114,PKGS-175,10001,História,[Gestão de membros] Ações - Envio de itens,2025-06-10T23:04:24.872000+00:00,125715,10126,In Product Discovery,10160,Business refinement,To Do,To Do,2025-07-01T12:17:07.636000+00:00
10286,PKGS,21114,PKGS-175,10001,História,[Gestão de membros] Ações - Envio de itens,2025-06-10T23:04:24.872000+00:00,135832,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-08-13T19:54:41.024000+00:00
10286,PKGS,21114,PKGS-175,10001,História,[Gestão de membros] Ações - Envio de itens,2025-06-10T23:04:24.872000+00:00,135998,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-08-14T20:02:51.410000+00:00
10286,PKGS,21114,PKGS-175,10001,História,[Gestão de membros] Ações - Envio de itens,2025-06-10T23:04:24.872000+00:00,136125,10162,Ready to Dev,10144,To do,To Do,To Do,2025-08-18T12:50:09.842000+00:00
10286,PKGS,21114,PKGS-175,10001,História,[Gestão de membros] Ações - Envio de itens,2025-06-10T23:04:24.872000+00:00,143230,10144,To do,10125,Product Backlog,To Do,To Do,2025-09-19T18:46:56.537000+00:00
10286,PKGS,21115,PKGS-441,10001,História,[Gestão de membros] Ações - Desbloquear ,2025-06-10T23:21:54.039000+00:00,123276,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-06-16T12:44:23.392000+00:00
10286,PKGS,21115,PKGS-441,10001,História,[Gestão de membros] Ações - Desbloquear ,2025-06-10T23:21:54.039000+00:00,123277,10126,In Product Discovery,10160,Business refinement,To Do,To Do,2025-06-16T12:44:26.051000+00:00
10286,PKGS,21115,PKGS-441,10001,História,[Gestão de membros] Ações - Desbloquear ,2025-06-10T23:21:54.039000+00:00,123278,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-06-16T12:44:28.298000+00:00
10286,PKGS,21115,PKGS-441,10001,História,[Gestão de membros] Ações - Desbloquear ,2025-06-10T23:21:54.039000+00:00,124526,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-06-23T12:35:36.638000+00:00
10286,PKGS,21115,PKGS-441,10001,História,[Gestão de membros] Ações - Desbloquear ,2025-06-10T23:21:54.039000+00:00,124527,10162,Ready to Dev,10144,To do,To Do,To Do,2025-06-23T12:35:39.831000+00:00
10286,PKGS,21115,PKGS-441,10001,História,[Gestão de membros] Ações - Desbloquear ,2025-06-10T23:21:54.039000+00:00,124528,10144,To do,10135,In Development,To Do,In Progress,2025-06-23T12:35:42.121000+00:00
10286,PKGS,21115,PKGS-441,10001,História,[Gestão de membros] Ações - Desbloquear ,2025-06-10T23:21:54.039000+00:00,125165,10135,In Development,10016,Canceled,In Progress,Done,2025-06-25T19:52:20.822000+00:00
10286,PKGS,21116,PKGS-176,10001,História,[Gestão de membros] Ações - Vincular a um agente ou sub-agente,2025-06-10T23:32:40.983000+00:00,132568,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-07-30T18:14:19.270000+00:00
10286,PKGS,21116,PKGS-176,10001,História,[Gestão de membros] Ações - Vincular a um agente ou sub-agente,2025-06-10T23:32:40.983000+00:00,132569,10126,In Product Discovery,10160,Business refinement,To Do,To Do,2025-07-30T18:14:21.656000+00:00
10286,PKGS,21116,PKGS-176,10001,História,[Gestão de membros] Ações - Vincular a um agente ou sub-agente,2025-06-10T23:32:40.983000+00:00,150947,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-10-15T12:56:37.301000+00:00
10286,PKGS,21116,PKGS-176,10001,História,[Gestão de membros] Ações - Vincular a um agente ou sub-agente,2025-06-10T23:32:40.983000+00:00,151353,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-10-16T14:40:51.095000+00:00
10286,PKGS,21116,PKGS-176,10001,História,[Gestão de membros] Ações - Vincular a um agente ou sub-agente,2025-06-10T23:32:40.983000+00:00,151494,10162,Ready to Dev,10000,Backlog,To Do,To Do,2025-10-16T19:20:34.414000+00:00
10286,PKGS,21116,PKGS-176,10001,História,[Gestão de membros] Ações - Vincular a um agente ou sub-agente,2025-06-10T23:32:40.983000+00:00,156315,10000,Backlog,10135,In Development,To Do,In Progress,2025-11-11T12:55:36.728000+00:00
10286,PKGS,21116,PKGS-176,10001,História,[Gestão de membros] Ações - Vincular a um agente ou sub-agente,2025-06-10T23:32:40.983000+00:00,160606,10135,In Development,10137,Ready to test,In Progress,In Progress,2025-12-02T12:43:43.582000+00:00
10286,PKGS,21116,PKGS-176,10001,História,[Gestão de membros] Ações - Vincular a um agente ou sub-agente,2025-06-10T23:32:40.983000+00:00,161787,10137,Ready to test,10011,In Test,In Progress,In Progress,2025-12-04T16:47:53.689000+00:00
10286,PKGS,21116,PKGS-176,10001,História,[Gestão de membros] Ações - Vincular a um agente ou sub-agente,2025-06-10T23:32:40.983000+00:00,162935,10011,In Test,10163,Ready to validate,In Progress,In Progress,2025-12-09T17:01:00.215000+00:00
10286,PKGS,21116,PKGS-176,10001,História,[Gestão de membros] Ações - Vincular a um agente ou sub-agente,2025-06-10T23:32:40.983000+00:00,163427,10163,Ready to validate,10165,In Product Validation,In Progress,In Progress,2025-12-11T12:06:42.146000+00:00
10286,PKGS,21116,PKGS-176,10001,História,[Gestão de membros] Ações - Vincular a um agente ou sub-agente,2025-06-10T23:32:40.983000+00:00,163464,10165,In Product Validation,10141,Ready to Deploy,In Progress,In Progress,2025-12-11T13:57:12.699000+00:00
10286,PKGS,21116,PKGS-176,10001,História,[Gestão de membros] Ações - Vincular a um agente ou sub-agente,2025-06-10T23:32:40.983000+00:00,163465,10141,Ready to Deploy,10167,Applied in production,In Progress,Done,2025-12-11T13:57:16.329000+00:00
10286,PKGS,21120,PKGS-416,10003,Subtarefa,[BE] Compatibilidade com o app Unity,2025-06-11T13:25:23.236000+00:00,122299,10144,To do,10135,In Development,To Do,In Progress,2025-06-11T13:26:04.656000+00:00
10286,PKGS,21120,PKGS-416,10003,Subtarefa,[BE] Compatibilidade com o app Unity,2025-06-11T13:25:23.236000+00:00,126418,10135,In Development,10168,Code review,In Progress,In Progress,2025-07-03T13:11:53.927000+00:00
10286,PKGS,21120,PKGS-416,10003,Subtarefa,[BE] Compatibilidade com o app Unity,2025-06-11T13:25:23.236000+00:00,127383,10168,Code review,10146,Done,In Progress,Done,2025-07-08T19:56:24.537000+00:00
10286,PKGS,21154,PKGS-561,10003,Subtarefa,[B] - Integrar método da frente 1 - listagem de mesas redis ,2025-06-11T20:45:35.399000+00:00,122533,10144,To do,10135,In Development,To Do,In Progress,2025-06-11T20:45:43.168000+00:00
10286,PKGS,21154,PKGS-561,10003,Subtarefa,[B] - Integrar método da frente 1 - listagem de mesas redis ,2025-06-11T20:45:35.399000+00:00,122585,10135,In Development,10144,To do,In Progress,To Do,2025-06-12T12:14:53.462000+00:00
10286,PKGS,21154,PKGS-561,10003,Subtarefa,[B] - Integrar método da frente 1 - listagem de mesas redis ,2025-06-11T20:45:35.399000+00:00,122798,10144,To do,10135,In Development,To Do,In Progress,2025-06-13T12:09:52.431000+00:00
10286,PKGS,21154,PKGS-561,10003,Subtarefa,[B] - Integrar método da frente 1 - listagem de mesas redis ,2025-06-11T20:45:35.399000+00:00,124123,10135,In Development,10168,Code review,In Progress,In Progress,2025-06-18T13:00:03.949000+00:00
10286,PKGS,21154,PKGS-561,10003,Subtarefa,[B] - Integrar método da frente 1 - listagem de mesas redis ,2025-06-11T20:45:35.399000+00:00,124126,10168,Code review,10146,Done,In Progress,Done,2025-06-18T13:00:25.359000+00:00
10286,PKGS,21156,PKGS-506,10003,Subtarefa,[B] Code Review/Merge/Ajuste Finais,2025-06-12T11:47:32.651000+00:00,122577,10144,To do,10135,In Development,To Do,In Progress,2025-06-12T11:47:41.819000+00:00
10286,PKGS,21156,PKGS-506,10003,Subtarefa,[B] Code Review/Merge/Ajuste Finais,2025-06-12T11:47:32.651000+00:00,122578,10135,In Development,10168,Code review,In Progress,In Progress,2025-06-12T11:47:43.761000+00:00
10286,PKGS,21156,PKGS-506,10003,Subtarefa,[B] Code Review/Merge/Ajuste Finais,2025-06-12T11:47:32.651000+00:00,122720,10168,Code review,10146,Done,In Progress,Done,2025-06-12T19:03:20.913000+00:00
10286,PKGS,21158,PKGS-417,10003,Subtarefa,[F] Automação de build desktop,2025-06-12T14:33:29.238000+00:00,122617,10144,To do,10146,Done,To Do,Done,2025-06-12T14:33:40.004000+00:00
10286,PKGS,21180,PKGS-455,10003,Subtarefa,[B] Toggle aprovar membros da carteira,2025-06-13T17:10:30.605000+00:00,123209,10144,To do,10135,In Development,To Do,In Progress,2025-06-14T04:36:11.258000+00:00
10286,PKGS,21180,PKGS-455,10003,Subtarefa,[B] Toggle aprovar membros da carteira,2025-06-13T17:10:30.605000+00:00,123210,10135,In Development,10168,Code review,In Progress,In Progress,2025-06-14T04:36:15.379000+00:00
10286,PKGS,21180,PKGS-455,10003,Subtarefa,[B] Toggle aprovar membros da carteira,2025-06-13T17:10:30.605000+00:00,123378,10168,Code review,10146,Done,In Progress,Done,2025-06-16T14:46:22.781000+00:00
10286,PKGS,21181,PKGS-456,10003,Subtarefa,[B] Toggle enviar/receber fichas e bilhetes,2025-06-13T17:10:58.409000+00:00,123211,10144,To do,10135,In Development,To Do,In Progress,2025-06-14T04:36:19.677000+00:00
10286,PKGS,21181,PKGS-456,10003,Subtarefa,[B] Toggle enviar/receber fichas e bilhetes,2025-06-13T17:10:58.409000+00:00,124357,10135,In Development,10146,Done,In Progress,Done,2025-06-20T13:22:41.889000+00:00
10286,PKGS,21182,PKGS-457,10003,Subtarefa,[B] Toggle agência bloqueada,2025-06-13T17:11:33.696000+00:00,124358,10144,To do,10135,In Development,To Do,In Progress,2025-06-20T13:22:43.682000+00:00
10286,PKGS,21182,PKGS-457,10003,Subtarefa,[B] Toggle agência bloqueada,2025-06-13T17:11:33.696000+00:00,124921,10135,In Development,10168,Code review,In Progress,In Progress,2025-06-24T19:16:46.366000+00:00
10286,PKGS,21182,PKGS-457,10003,Subtarefa,[B] Toggle agência bloqueada,2025-06-13T17:11:33.696000+00:00,124922,10168,Code review,10146,Done,In Progress,Done,2025-06-24T19:16:49.006000+00:00
10286,PKGS,21195,PKGS-529,10001,História,[Criação de mesas Cash] NLH 6+,2025-06-13T21:13:18.553000+00:00,129665,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-07-17T19:06:38.746000+00:00
10286,PKGS,21195,PKGS-529,10001,História,[Criação de mesas Cash] NLH 6+,2025-06-13T21:13:18.553000+00:00,129666,10126,In Product Discovery,10160,Business refinement,To Do,To Do,2025-07-17T19:06:47.003000+00:00
10286,PKGS,21195,PKGS-529,10001,História,[Criação de mesas Cash] NLH 6+,2025-06-13T21:13:18.553000+00:00,129741,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-07-18T12:31:16.949000+00:00
10286,PKGS,21195,PKGS-529,10001,História,[Criação de mesas Cash] NLH 6+,2025-06-13T21:13:18.553000+00:00,130226,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-07-22T12:26:47.469000+00:00
10286,PKGS,21195,PKGS-529,10001,História,[Criação de mesas Cash] NLH 6+,2025-06-13T21:13:18.553000+00:00,130246,10162,Ready to Dev,10144,To do,To Do,To Do,2025-07-22T12:33:51.381000+00:00
10286,PKGS,21195,PKGS-529,10001,História,[Criação de mesas Cash] NLH 6+,2025-06-13T21:13:18.553000+00:00,130247,10144,To do,10135,In Development,To Do,In Progress,2025-07-22T12:33:57.509000+00:00
10286,PKGS,21195,PKGS-529,10001,História,[Criação de mesas Cash] NLH 6+,2025-06-13T21:13:18.553000+00:00,132071,10135,In Development,10137,Ready to test,In Progress,In Progress,2025-07-29T13:12:26.011000+00:00
10286,PKGS,21195,PKGS-529,10001,História,[Criação de mesas Cash] NLH 6+,2025-06-13T21:13:18.553000+00:00,133375,10137,Ready to test,10011,In Test,In Progress,In Progress,2025-08-04T17:01:36.632000+00:00
10286,PKGS,21195,PKGS-529,10001,História,[Criação de mesas Cash] NLH 6+,2025-06-13T21:13:18.553000+00:00,133376,10011,In Test,10169,Test Failed,In Progress,In Progress,2025-08-04T17:03:11.782000+00:00
10286,PKGS,21195,PKGS-529,10001,História,[Criação de mesas Cash] NLH 6+,2025-06-13T21:13:18.553000+00:00,133401,10169,Test Failed,10137,Ready to test,In Progress,In Progress,2025-08-04T18:13:04.628000+00:00
10286,PKGS,21195,PKGS-529,10001,História,[Criação de mesas Cash] NLH 6+,2025-06-13T21:13:18.553000+00:00,133858,10137,Ready to test,10011,In Test,In Progress,In Progress,2025-08-05T17:16:41.685000+00:00
10286,PKGS,21195,PKGS-529,10001,História,[Criação de mesas Cash] NLH 6+,2025-06-13T21:13:18.553000+00:00,133894,10011,In Test,10163,Ready to validate,In Progress,In Progress,2025-08-05T18:52:47.768000+00:00
10286,PKGS,21195,PKGS-529,10001,História,[Criação de mesas Cash] NLH 6+,2025-06-13T21:13:18.553000+00:00,133895,10163,Ready to validate,10165,In Product Validation,In Progress,In Progress,2025-08-05T18:52:55.343000+00:00
10286,PKGS,21195,PKGS-529,10001,História,[Criação de mesas Cash] NLH 6+,2025-06-13T21:13:18.553000+00:00,133896,10165,In Product Validation,10141,Ready to Deploy,In Progress,In Progress,2025-08-05T18:53:00.366000+00:00
10286,PKGS,21195,PKGS-529,10001,História,[Criação de mesas Cash] NLH 6+,2025-06-13T21:13:18.553000+00:00,133899,10141,Ready to Deploy,10167,Applied in production,In Progress,Done,2025-08-05T18:53:07.240000+00:00
10286,PKGS,21196,PKGS-530,10001,História,[Criação de mesas Cash] PLO4 6+,2025-06-13T21:13:30.547000+00:00,130837,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-07-24T13:13:45.162000+00:00
10286,PKGS,21196,PKGS-530,10001,História,[Criação de mesas Cash] PLO4 6+,2025-06-13T21:13:30.547000+00:00,131388,10126,In Product Discovery,10160,Business refinement,To Do,To Do,2025-07-28T13:00:04.136000+00:00
10286,PKGS,21196,PKGS-530,10001,História,[Criação de mesas Cash] PLO4 6+,2025-06-13T21:13:30.547000+00:00,131389,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-07-28T13:00:10.372000+00:00
10286,PKGS,21196,PKGS-530,10001,História,[Criação de mesas Cash] PLO4 6+,2025-06-13T21:13:30.547000+00:00,131393,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-07-28T13:01:32.378000+00:00
10286,PKGS,21196,PKGS-530,10001,História,[Criação de mesas Cash] PLO4 6+,2025-06-13T21:13:30.547000+00:00,131901,10162,Ready to Dev,10144,To do,To Do,To Do,2025-07-28T21:53:20.459000+00:00
10286,PKGS,21196,PKGS-530,10001,História,[Criação de mesas Cash] PLO4 6+,2025-06-13T21:13:30.547000+00:00,131902,10144,To do,10135,In Development,To Do,In Progress,2025-07-28T21:53:30.978000+00:00
10286,PKGS,21196,PKGS-530,10001,História,[Criação de mesas Cash] PLO4 6+,2025-06-13T21:13:30.547000+00:00,133672,10135,In Development,10137,Ready to test,In Progress,In Progress,2025-08-05T12:55:47.675000+00:00
10286,PKGS,21196,PKGS-530,10001,História,[Criação de mesas Cash] PLO4 6+,2025-06-13T21:13:30.547000+00:00,133942,10137,Ready to test,10011,In Test,In Progress,In Progress,2025-08-05T19:43:38.676000+00:00
10286,PKGS,21196,PKGS-530,10001,História,[Criação de mesas Cash] PLO4 6+,2025-06-13T21:13:30.547000+00:00,133943,10011,In Test,10163,Ready to validate,In Progress,In Progress,2025-08-05T19:43:41.600000+00:00
10286,PKGS,21196,PKGS-530,10001,História,[Criação de mesas Cash] PLO4 6+,2025-06-13T21:13:30.547000+00:00,133944,10163,Ready to validate,10165,In Product Validation,In Progress,In Progress,2025-08-05T19:43:45.073000+00:00
10286,PKGS,21196,PKGS-530,10001,História,[Criação de mesas Cash] PLO4 6+,2025-06-13T21:13:30.547000+00:00,133945,10165,In Product Validation,10141,Ready to Deploy,In Progress,In Progress,2025-08-05T19:43:48.660000+00:00
10286,PKGS,21196,PKGS-530,10001,História,[Criação de mesas Cash] PLO4 6+,2025-06-13T21:13:30.547000+00:00,133946,10141,Ready to Deploy,10167,Applied in production,In Progress,Done,2025-08-05T19:43:51.324000+00:00
10286,PKGS,21197,PKGS-149,10001,História,[Criação de mesas Cash] OFC,2025-06-13T21:13:36.128000+00:00,130838,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-07-24T13:13:46.842000+00:00
10286,PKGS,21197,PKGS-149,10001,História,[Criação de mesas Cash] OFC,2025-06-13T21:13:36.128000+00:00,135788,10126,In Product Discovery,10160,Business refinement,To Do,To Do,2025-08-13T18:10:43.730000+00:00
10286,PKGS,21197,PKGS-149,10001,História,[Criação de mesas Cash] OFC,2025-06-13T21:13:36.128000+00:00,135995,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-08-14T20:02:11.332000+00:00
10286,PKGS,21197,PKGS-149,10001,História,[Criação de mesas Cash] OFC,2025-06-13T21:13:36.128000+00:00,135996,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-08-14T20:02:27.820000+00:00
10286,PKGS,21197,PKGS-149,10001,História,[Criação de mesas Cash] OFC,2025-06-13T21:13:36.128000+00:00,136126,10162,Ready to Dev,10144,To do,To Do,To Do,2025-08-18T12:50:17.857000+00:00
10286,PKGS,21197,PKGS-149,10001,História,[Criação de mesas Cash] OFC,2025-06-13T21:13:36.128000+00:00,143200,10144,To do,10125,Product Backlog,To Do,To Do,2025-09-19T18:29:30.962000+00:00
10286,PKGS,21198,PKGS-244,10001,História,[Player] Ajuste de Tema & Ações,2025-06-13T21:15:12.513000+00:00,,,,,,,,
10286,PKGS,21199,PKGS-135,10000,Epic,[Gestão-Jogos] Criação de SNG,2025-06-13T21:18:27.861000+00:00,123199,10157,New Ideas,10125,Product Backlog,To Do,To Do,2025-06-13T21:18:41.138000+00:00
10286,PKGS,21203,PKGS-507,10003,Subtarefa,[B] Ajustes rota de autodelete e requestList,2025-06-16T12:04:28.648000+00:00,123244,10144,To do,10146,Done,To Do,Done,2025-06-16T12:04:35.431000+00:00
10286,PKGS,21330,PKGS-446,10003,Subtarefa,"[B] Montar Persistencia (tradeRecord, tradePlayer, transactionLogCredits, transactionLogChips, feeStat)",2025-06-20T11:59:00.520000+00:00,124349,10144,To do,10146,Done,To Do,Done,2025-06-20T11:59:11.928000+00:00
10286,PKGS,21333,PKGS-177,10001,História,[Gestão de membros]  Toggles - Visão Dono x Gestor,2025-06-20T19:26:23.131000+00:00,125718,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-07-01T12:18:59.126000+00:00
10286,PKGS,21333,PKGS-177,10001,História,[Gestão de membros]  Toggles - Visão Dono x Gestor,2025-06-20T19:26:23.131000+00:00,125719,10126,In Product Discovery,10160,Business refinement,To Do,To Do,2025-07-01T12:19:01.744000+00:00
10286,PKGS,21333,PKGS-177,10001,História,[Gestão de membros]  Toggles - Visão Dono x Gestor,2025-06-20T19:26:23.131000+00:00,151885,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-10-20T19:57:32.938000+00:00
10286,PKGS,21333,PKGS-177,10001,História,[Gestão de membros]  Toggles - Visão Dono x Gestor,2025-06-20T19:26:23.131000+00:00,152213,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-10-21T17:47:06.471000+00:00
10286,PKGS,21333,PKGS-177,10001,História,[Gestão de membros]  Toggles - Visão Dono x Gestor,2025-06-20T19:26:23.131000+00:00,152424,10162,Ready to Dev,10000,Backlog,To Do,To Do,2025-10-22T11:43:16.648000+00:00
10286,PKGS,21334,PKGS-432,10001,História,"[Gestão de membros] Edições de perfil, apelido e lembrete",2025-06-20T19:42:57.332000+00:00,132598,10125,Product Backlog,10126,In Product Discovery,To Do,To Do,2025-07-30T18:27:52.078000+00:00
10286,PKGS,21334,PKGS-432,10001,História,"[Gestão de membros] Edições de perfil, apelido e lembrete",2025-06-20T19:42:57.332000+00:00,132599,10126,In Product Discovery,10160,Business refinement,To Do,To Do,2025-07-30T18:27:55.386000+00:00
10286,PKGS,21334,PKGS-432,10001,História,"[Gestão de membros] Edições de perfil, apelido e lembrete",2025-06-20T19:42:57.332000+00:00,135829,10160,Business refinement,10161,Tech refinement,To Do,To Do,2025-08-13T19:43:45.098000+00:00
10286,PKGS,21334,PKGS-432,10001,História,"[Gestão de membros] Edições de perfil, apelido e lembrete",2025-06-20T19:42:57.332000+00:00,135997,10161,Tech refinement,10162,Ready to Dev,To Do,To Do,2025-08-14T20:02:38.983000+00:00
10286,PKGS,21334,PKGS-432,10001,História,"[Gestão de membros] Edições de perfil, apelido e lembrete",2025-06-20T19:42:57.332000+00:00,136127,10162,Ready to Dev,10144,To do,To Do,To Do,2025-08-18T12:50:26.834000+00:00
10286,PKGS,21334,PKGS-432,10001,História,"[Gestão de membros] Edições de perfil, apelido e lembrete",2025-06-20T19:42:57.332000+00:00,137440,10144,To do,10135,In Development,To Do,In Progress,2025-08-23T23:36:18.057000+00:00
10286,PKGS,21334,PKGS-432,10001,História,"[Gestão de membros] Edições de perfil, apelido e lembrete",2025-06-20T19:42:57.332000+00:00,146293,10135,In Development,10137,Ready to test,In Progress,In Progress,2025-09-26T12:44:31.971000+00:00
10286,PKGS,21334,PKGS-432,10001,História,"[Gestão de membros] Edições de perfil, apelido e lembrete",2025-06-20T19:42:57.332000+00:00,146574,10137,Ready to test,10011,In Test,In Progress,In Progress,2025-09-29T12:20:06.646000+00:00
10286,PKGS,21334,PKGS-432,10001,História,"[Gestão de membros] Edições de perfil, apelido e lembrete",2025-06-20T19:42:57.332000+00:00,148521,10011,In Test,10163,Ready to validate,In Progress,In Progress,2025-10-06T20:52:53.910000+00:00
10286,PKGS,21334,PKGS-432,10001,História,"[Gestão de membros] Edições de perfil, apelido e lembrete",2025-06-20T19:42:57.332000+00:00,148547,10163,Ready to validate,10165,In Product Validation,In Progress,In Progress,2025-10-07T00:37:02.333000+00:00
10286,PKGS,21334,PKGS-432,10001,História,"[Gestão de membros] Edições de perfil, apelido e lembrete",2025-06-20T19:42:57.332000+00:00,148559,10165,In Product Validation,10141,Ready to Deploy,In Progress,In Progress,2025-10-07T12:22:13.507000+00:00
10286,PKGS,21334,PKGS-432,10001,História,"[Gestão de membros] Edições de perfil, apelido e lembrete",2025-06-20T19:42:57.332000+00:00,148560,10141,Ready to Deploy,10167,Applied in production,In Progress,Done,2025-10-07T12:25:43.314000+00:00
10286,PKGS,21363,PKGS-351,10003,Subtarefa,Sincronização entre match e rooms,2025-06-23T12:03:42.068000+00:00,126433,10144,To do,10135,In Development,To Do,In Progress,2025-07-03T14:35:26.902000+00:00
10286,PKGS,21363,PKGS-351,10003,Subtarefa,Sincronização entre match e rooms,2025-06-23T12:03:42.068000+00:00,126434,10135,In Development,10168,Code review,In Progress,In Progress,2025-07-03T14:35:46.490000+00:00
10286,PKGS,21363,PKGS-351,10003,Subtarefa,Sincronização entre match e rooms,2025-06-23T12:03:42.068000+00:00,126435,10168,Code review,10146,Done,In Progress,Done,2025-07-03T14:41:11.775000+00:00
10286,PKGS,21364,PKGS-352,10003,Subtarefa,Validações e permissões de acesso,2025-06-23T12:04:06.781000+00:00,126254,10144,To do,10135,In Development,To Do,In Progress,2025-07-02T02:47:32.805000+00:00
10286,PKGS,21364,PKGS-352,10003,Subtarefa,Validações e permissões de acesso,2025-06-23T12:04:06.781000+00:00,127388,10135,In Development,10168,Code review,In Progress,In Progress,2025-07-09T10:45:03.651000+00:00
10286,PKGS,21364,PKGS-352,10003,Subtarefa,Validações e permissões de acesso,2025-06-23T12:04:06.781000+00:00,127401,10168,Code review,10146,Done,In Progress,Done,2025-07-09T12:57:09.429000+00:00
10286,PKGS,21365,PKGS-353,10003,Subtarefa,Integrações do cliente com a mesa,2025-06-23T12:04:50.622000+00:00,127402,10144,To do,10135,In Development,To Do,In Progress,2025-07-09T12:57:19.950000+00:00
10286,PKGS,21365,PKGS-353,10003,Subtarefa,Integrações do cliente com a mesa,2025-06-23T12:04:50.622000+00:00,128035,10135,In Development,10168,Code review,In Progress,In Progress,2025-07-14T12:07:45.495000+00:00
10286,PKGS,21365,PKGS-353,10003,Subtarefa,Integrações do cliente com a mesa,2025-06-23T12:04:50.622000+00:00,128450,10168,Code review,10146,Done,In Progress,Done,2025-07-14T18:44:32.974000+00:00
10286,PKGS,21366,PKGS-354,10003,Subtarefa,Migração entidade legada (Match),2025-06-23T12:05:43.554000+00:00,128629,10144,To do,10135,In Development,To Do,In Progress,2025-07-15T12:15:20.478000+00:00
10286,PKGS,21366,PKGS-354,10003,Subtarefa,Migração entidade legada (Match),2025-06-23T12:05:43.554000+00:00,129668,10135,In Development,10168,Code review,In Progress,In Progress,2025-07-17T19:33:31.038000+00:00
10286,PKGS,21366,PKGS-354,10003,Subtarefa,Migração entidade legada (Match),2025-06-23T12:05:43.554000+00:00,129675,10168,Code review,10146,Done,In Progress,Done,2025-07-18T10:50:29.933000+00:00
10286,PKGS,21367,PKGS-350,10003,Subtarefa,Motor de gameplay e ciclo de jogo,2025-06-23T12:13:15.789000+00:00,124648,10144,To do,10135,In Development,To Do,In Progress,2025-06-23T18:03:34.570000+00:00
10286,PKGS,21367,PKGS-350,10003,Subtarefa,Motor de gameplay e ciclo de jogo,2025-06-23T12:13:15.789000+00:00,128033,10135,In Development,10168,Code review,In Progress,In Progress,2025-07-14T11:28:01.963000+00:00
10286,PKGS,21367,PKGS-350,10003,Subtarefa,Motor de gameplay e ciclo de jogo,2025-06-23T12:13:15.789000+00:00,129529,10168,Code review,10146,Done,In Progress,Done,2025-07-17T12:11:55.620000+00:00
10286,PKGS,21377,PKGS-355,10003,Subtarefa,Estrutura de event bus,2025-06-23T12:53:34.550000+00:00,124649,10144,To do,10135,In Development,To Do,In Progress,2025-06-23T18:03:38.162000+00:00
10286,PKGS,21377,PKGS-355,10003,Subtarefa,Estrutura de event bus,2025-06-23T12:53:34.550000+00:00,125003,10135,In Development,10168,Code review,In Progress,In Progress,2025-06-25T13:30:18.986000+00:00
10286,PKGS,21377,PKGS-355,10003,Subtarefa,Estrutura de event bus,2025-06-23T12:53:34.550000+00:00,125167,10168,Code review,10146,Done,In Progress,Done,2025-06-26T11:02:26.417000+00:00
10286,PKGS,21378,PKGS-356,10003,Subtarefa,Estrutura de permissões,2025-06-23T12:53:48.633000+00:00,125118,10144,To do,10135,In Development,To Do,In Progress,2025-06-25T18:00:06.594000+00:00
10286,PKGS,21378,PKGS-356,10003,Subtarefa,Estrutura de permissões,2025-06-23T12:53:48.633000+00:00,126253,10135,In Development,10168,Code review,In Progress,In Progress,2025-07-02T02:47:24.281000+00:00
10286,PKGS,21378,PKGS-356,10003,Subtarefa,Estrutura de permissões,2025-06-23T12:53:48.633000+00:00,126383,10168,Code review,10146,Done,In Progress,Done,2025-07-02T14:44:17.170000+00:00
10286,PKGS,21379,PKGS-515,10003,Subtarefa,[B] Aumentar playerCount na tabela club,2025-06-23T12:56:15.924000+00:00,124714,10144,To do,10135,In Development,To Do,In Progress,2025-06-24T12:01:06.910000+00:00
10286,PKGS,21379,PKGS-515,10003,Subtarefa,[B] Aumentar playerCount na tabela club,2025-06-23T12:56:15.924000+00:00,124734,10135,In Development,10168,Code review,In Progress,In Progress,2025-06-24T12:43:31.839000+00:00
10286,PKGS,21379,PKGS-515,10003,Subtarefa,[B] Aumentar playerCount na tabela club,2025-06-23T12:56:15.924000+00:00,124937,10168,Code review,10146,Done,In Progress,Done,2025-06-24T20:27:48.311000+00:00
